id_cliente,indice,subtotal
460,226,3370.73
460,226,3370.73
460,226,3370.73
460,226,3370.73
460,226,3370.73
460,226,4570.73
460,226,3370.73
460,226,3370.73
3450,226,15200
3450,226,15200
850,226,19735.92
37953,226,5000
37953,226,5000
850,226,20212.42
170,226,13711
37953,226,5000
850,226,55946.68
37700,226,10542.04
1380,226,3190
37867,226,8804
37681,226,12979.17
37681,226,12979.17
37681,226,12979.17
37681,226,12979.17
37681,226,13183.48
37681,226,12979.17
37958,226,13386
37958,226,13386
37958,226,15704.31
850,227,33046.69
460,227,3609.37
460,227,3609.37
460,227,6681.54
460,227,3609.37
103,227,20601
103,227,20601
103,227,20601
103,227,20601
3450,227,21212
170,227,13711
37958,227,13386
37958,227,15704.31
37958,227,15704.31
37958,227,15704.31
37958,227,15704.31
37958,227,15704.31
37958,227,13386
37853,227,17381
37853,227,17381
410,227,14325
37853,227,7164
37853,227,7164
37853,227,4682
37524,227,15649
460,227,27815.29
37524,227,15242
37524,227,10951.3
1380,227,13500
460,227,31518
460,227,3370.73
460,227,3370.73
460,227,3370.73
460,227,3370.73
460,227,6280.78
460,227,3370.73
460,227,3370.73
460,227,3370.73
460,227,3370.73
37700,227,13711
460,228,13493.45
460,228,24515.29
90,229,540000
460,229,7050.44
460,229,7050.44
460,229,13493.45
460,229,7050.44
460,229,7050.44
460,229,7050.44
460,229,7050.44
460,229,6681.54
460,229,6681.54
460,229,3609.37
460,229,3609.37
460,229,6681.54
460,229,3609.37
460,229,6681.54
460,229,6681.54
460,229,6681.54
103,229,20601
103,229,20601
37848,229,3180
37848,229,4320
37848,229,4990
37848,229,3180
90,229,19360
90,229,19360
90,229,19360
90,229,19360
90,229,19360
90,229,19360
90,229,19360
37524,229,3456
37524,229,24259.83
37524,229,24259.83
37681,229,12979.17
37681,229,12979.17
37681,229,12979.17
37681,229,16979.17
37953,229,5300
37953,229,5000
37953,229,5000
37953,229,5000
37953,229,5000
460,229,7620.73
37953,229,5000
37953,229,5000
37958,229,14495
37958,229,14495
103,229,20601
103,229,20601
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37867,229,14383.03
37524,229,3456
460,229,26727.29
3450,229,28851
1380,229,10690
37524,229,20642
37867,229,4962.88
37980,229,1
5370,229,7119
5370,229,7119
5370,229,7119
5370,229,7119
5370,229,8619
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
5370,229,2100
37700,229,13711
5370,229,2100
5370,229,2100
5370,229,2100
37524,229,29000
37524,229,29000
37524,229,29000
37524,229,29000
37524,229,29000
37524,229,32892.4
37524,229,24371.7
37524,229,24371.7
37524,229,24371.7
37524,229,24371.7
37524,229,26900.51
37524,229,26900.51
3450,229,15500
3450,229,15500
37848,229,4320
37681,229,7093
460,229,3370.73
460,229,3370.73
460,229,3620.73
460,229,3370.73
460,229,3370.73
460,229,5620.73
460,229,3970.73
460,229,3370.73
460,230,6681.54
460,230,3609.37
460,230,3609.37
460,230,3609.37
850,230,5561.89
850,230,16588.42
850,230,5561.89
850,230,10496.8
103,230,20601
103,230,20601
103,230,20601
103,230,24376
170,230,13711
460,230,4809.37
37653,230,11938.45
460,230,3609.37
460,230,6681.54
850,230,50323.18
850,230,5561.89
850,230,29713.54
850,230,29713.54
850,230,5561.89
850,230,13047.57
850,230,13047.57
850,230,5561.89
460,230,6681.54
460,230,6681.54
460,230,3609.37
460,230,3609.37
460,230,3609.37
37524,230,15649
460,230,3909.37
37958,230,13386
37958,230,14495
37958,230,14495
37958,230,14495
37958,230,14495
37958,230,15704.31
37958,230,15704.31
37958,230,15704.31
37958,230,13386
37524,230,16142
460,230,29718
90,230,4813
90,230,7271
460,230,2119.35
3450,230,14100
460,230,7780.78
170,230,13711
37681,230,12979.17
3450,230,18660
3450,230,20722
37958,230,13386
37958,230,13386
37958,230,15704.31
37958,230,13386
37958,230,13386
37958,230,13386
37681,230,5187
37573,230,12439
37958,230,13386
37958,230,15704.31
37958,230,15704.31
37958,230,15704.31
37958,230,15704.31
37958,230,15704.31
37958,230,15704.31
37958,230,14495
37958,230,14495
37934,230,1050
460,231,6681.54
460,231,3609.37
460,231,3609.37
460,231,3865.17
460,231,4509.37
460,231,5409.37
460,231,6681.54
460,231,3609.37
460,231,16091.84
460,231,16091.84
460,231,7050.44
460,231,13557.4
460,231,13557.4
460,231,7050.44
37958,231,15704.31
37958,231,15704.31
37958,231,15704.31
37958,231,15704.31
103,231,20601
103,231,24376
410,231,12979.17
37681,231,12979.17
37681,231,12979.17
37681,231,12979.17
37681,231,12979.17
850,231,10100.55
3450,231,21400
850,231,11770.36
850,231,9790.07
850,231,29713.54
850,231,5561.89
850,231,16588.42
850,231,29713.54
850,231,16588.42
850,231,5561.89
850,231,16588.42
3450,231,16440
37958,231,15704.31
37958,231,15704.31
37958,231,15704.31
460,231,3370.73
37958,231,15704.31
37958,231,15704.31
37681,231,12979.17
37681,231,12979.17
37867,231,8804
90,231,11990
37524,231,15242
460,231,3970.73
37700,231,15242
37700,231,15242
37681,231,15579.17
460,231,3970.73
37867,231,8804
37848,231,733.62
37848,231,334.48
850,231,16588.42
850,231,47392.18
37848,231,173.27
37848,231,733.62
37848,231,173.27
37848,231,334.48
37848,231,733.62
37848,231,334.48
37848,231,291.37
9,231,4990
37848,231,248.27
37848,231,334.48
37848,231,291.37
37848,231,610.34
37958,231,13386
37958,231,13386
37958,231,28297.81
37958,231,13386
37958,231,15704.31
37958,231,13386
37848,231,610.34
37848,231,151.72
37848,231,173.27
37848,231,334.48
37848,231,733.62
37848,231,334.48
37848,231,334.48
37848,231,334.48
37848,231,334.48
37848,231,43.1
460,231,3970.73
460,231,4870.73
460,231,3970.73
460,231,5370.73
460,231,3370.73
460,231,3970.73
460,231,3970.73
460,231,4870.73
460,231,3970.73
460,231,3370.73
460,232,6681.54
460,232,16723.01
460,232,16723.01
460,232,16723.01
460,232,16723.01
460,232,16723.01
9,232,24711.83
37848,232,334.48
37848,232,733.62
37848,232,334.48
37848,232,733.62
37848,232,21.55
103,232,20601
103,232,20601
103,232,20601
103,232,20601
37524,232,3456
760,232,3190.62
760,232,2592
3450,232,26451
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
3450,232,19000
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
37681,232,12979.17
37681,232,12979.17
37681,232,12979.17
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,2100
5370,232,7119
5370,232,7119
5370,232,7119
5370,232,7119
5370,232,8619
5370,232,8619
9,232,17320.02
9,232,4372.27
9,232,4372.27
9,232,55559.36
9,232,24711.83
9,232,15035.3
9,232,10157.56
9,232,24711.83
9,232,5879.7
9,232,1
9,232,24939.36
9,232,24711.83
9,232,13972.43
9,232,9639.92
9,232,15278.26
9,232,1
9,232,4106.56
9,232,3236.93
9,232,4937.44
460,232,29718
37958,232,43874.3
37958,232,15704.31
460,232,29718
37524,232,3456
37867,232,8804
37958,232,15704.31
37958,232,15704.31
37958,232,13386
37958,232,13386
37958,232,13386
103,232,20601
90,232,11466.66
90,232,11466.66
90,232,11466.66
90,232,11466.66
90,232,11466.7
90,232,11466.66
230,232,16617
230,232,16617
230,232,16617
460,233,6681.54
37958,233,15704.31
37958,233,15704.31
37958,233,15704.31
37958,233,15704.31
37958,233,15704.31
37958,233,13386
37958,233,13386
37958,233,13386
37958,233,13386
90,233,11990
90,233,11990
850,233,31754.95
850,233,32188.95
850,233,55791.18
850,233,29713.54
850,233,29713.54
850,233,29713.54
850,233,16588.42
850,233,16588.42
103,233,20601
103,233,20601
170,233,13711
37884,233,13700
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37681,233,15479.17
37681,233,12979.17
37681,233,12979.17
37681,233,12979.17
37867,233,14383.03
170,233,13711
37867,233,8804
170,233,13711
37524,233,17042
460,233,29718
460,233,2119.35
760,233,5435.55
37958,233,13386
760,233,17718.48
37953,233,5300
37958,233,28297.81
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,5300
103,233,20601
37953,233,18310
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,5300
37524,233,15242
37953,233,5300
37953,233,5300
37953,233,5300
37953,233,18310
460,233,5970.73
460,233,3970.73
460,233,3970.73
460,233,4870.73
460,233,3970.73
460,233,3970.73
460,233,6970.73
460,233,3970.73
460,233,5620.73
460,233,3970.73
460,233,5620.73
460,233,5620.73
460,233,5620.73
460,233,3370.73
460,233,5620.73
460,233,10233.5
850,233,11049.07
850,233,7085.57
850,233,16588.42
850,233,15777.57
460,233,29718
460,233,2119.35
1380,233,3190
1380,233,3190
1380,233,3190
1380,233,8990
3450,233,15200
3450,233,15200
37958,233,13238
3450,233,19000
37867,233,14383.03
37867,233,14383.03
37867,233,14383.03
170,233,13711
170,233,13711
37867,233,14383.03
37867,233,5170
37930,233,16093.98
37524,233,17042
460,234,7050.44
460,234,13557.4
460,234,7050.44
460,234,13557.4
460,234,6681.54
460,234,3609.37
460,234,3609.37
460,234,3909.37
460,234,6681.54
460,234,3609.37
460,234,3609.37
460,234,3609.37
103,234,20601
103,234,20601
5370,234,2100
5370,234,2100
5370,234,2100
5370,234,2100
37958,234,15704.31
5370,234,2100
5370,234,2100
5370,234,7119
5370,234,7119
3450,234,19000
5370,234,2100
5370,234,2100
5370,234,2100
90,234,11990
37524,234,3456
90,234,11990
90,234,11990
90,234,11990
5370,234,2100
5370,234,2100
5370,234,8619
5370,234,2100
5370,234,2100
5370,234,2100
5370,234,2100
37524,234,15649
37681,234,13517.96
37524,234,22442
37681,234,8127
37681,234,7934.87
37958,234,15704.31
37958,234,15704.31
37958,234,15704.31
37958,234,15704.31
9,234,4990
37958,234,13386
37958,234,13386
37958,234,13386
37958,234,13386
37958,234,15704.31
37958,234,15704.31
37958,234,15704.31
37958,234,15704.31
37958,234,15704.31
37958,234,13386
37958,234,13386
37958,234,15704.31
37958,234,13386
37958,234,13386
37958,234,13386
37958,234,13386
37958,234,13386
410,234,11854
230,234,16617
230,234,16617
230,234,16617
460,235,13493.45
460,236,3609.37
460,236,6681.54
460,236,3609.37
460,236,6681.54
460,236,6681.54
460,236,3609.37
460,236,6681.54
460,236,6681.54
460,236,6681.54
460,236,6681.54
460,236,3609.37
37934,236,1055
37653,236,13100
37653,236,11538.45
3450,236,28851
103,236,20601
103,236,20601
103,236,20601
3450,236,20722
9,236,3203.68
9,236,12737.83
9,236,5879.7
9,236,14336
9,236,1
9,236,18527.83
9,236,12764.62
9,236,15278.26
9,236,19278.64
9,236,20496.64
9,236,4106.56
9,236,20496.64
9,236,20496.64
9,236,5879.7
9,236,3203.68
9,236,55559.36
9,236,7536.74
9,236,17320.02
9,236,55559.36
9,236,15371.59
9,236,20496.64
9,236,6328.93
9,236,23804.02
9,236,12764.62
9,236,5879.7
9,236,4403.68
9,236,17320.02
9,236,55559.36
9,236,7079.7
9,236,4106.56
9,236,4372.27
9,236,24711.83
9,236,4372.27
9,236,3203.68
9,236,13955.83
9,236,3203.68
9,236,15278.26
9,236,15278.26
9,236,11896.82
3450,236,15200
3450,236,15200
3450,236,15200
3450,236,15200
5370,236,4488.96
5370,236,4975.02
5370,236,4975.35
5370,236,4489.01
5370,236,3142.47
5370,236,3142.47
5370,236,21995.15
5370,236,21995.15
5370,236,3404.1
5370,236,3404.1
5370,236,5760.7
5370,236,5760.74
37848,236,334.48
37848,236,733.62
37848,236,334.48
37848,236,173.27
37848,236,173.27
37524,236,28998.24
37524,236,28998.24
37524,236,28998.24
37524,236,28998.24
37524,236,24933.38
37524,236,24933.38
850,236,9685.55
850,236,9917.05
850,236,16588.42
850,236,16588.42
850,236,13047.57
850,236,15329.57
850,236,9939.55
850,236,13047.57
850,236,13047.57
37848,236,3180
37848,236,4990
37848,236,4320
850,236,21553.27
37524,236,31175.52
37524,236,31175.52
37524,236,31175.52
37524,236,31175.52
37524,236,31175.52
37524,236,31175.52
90,236,5917
37958,236,9660
37853,236,16686.85
37853,236,10429.28
37853,236,16686.85
37853,236,16686.87
37853,236,16686.85
3450,236,15200
3450,236,15200
3450,236,15200
3450,236,15200
37700,236,2135
1380,236,3190
37958,236,3990
37958,236,3990
37958,236,3790
37958,236,5277.9
37958,236,3790
37958,236,5277.89
37958,236,3990
37958,236,3790
37958,236,4990
37958,236,7583
37958,236,3990
37958,236,3990
37958,236,3990
37958,236,3790
37958,236,3990
37958,236,3990
37958,236,3790
37958,236,3990
37958,236,3790
37958,236,3790
37958,236,3990
37958,236,3790
37958,236,4990
37958,236,3790
37958,236,3790
37958,236,3990
37958,236,10990
37958,236,3990
37958,236,3790
37958,236,3790
37958,236,3990
37958,236,3990
37958,236,3790
37958,236,3990
37958,236,3990
37958,236,3990
37958,236,3990
37958,236,10990
37958,236,3790
37958,236,3990
37958,236,8267
37958,236,3790
37958,236,3990
37958,236,3990
37958,236,3790
37958,236,3790
37958,236,3990
37958,236,4990
37980,236,1
460,237,6681.54
460,237,6681.54
460,237,6681.54
460,237,6681.54
460,237,6681.54
460,237,6681.54
460,237,13081.54
460,237,13081.54
460,237,6681.54
760,237,3161.31
37867,237,8804
37867,237,4976.68
5370,237,3404.1
5370,237,3404.1
5370,237,4488.96
5370,237,4488.96
5370,237,6309
5370,237,4488.96
5370,237,6309
5370,237,4488.96
5370,237,6309
5370,237,6316
5370,237,7227
5370,237,8902.8
5370,237,3142.47
5370,237,4975.17
5370,237,6309
5370,237,1047.33
5370,237,8902.84
5370,237,6284.25
5370,237,6284.25
5370,237,4975.17
5370,237,4975.17
5370,237,6309
5370,237,15187.69
5370,237,4189.5
5370,237,4189.5
5370,237,6309
5370,237,1047.33
5370,237,1047.34
5370,237,6309
5370,237,8902.6
5370,237,4975.17
5370,237,4189.5
5370,237,6284.25
5370,237,3404.1
5370,237,4937.7
5370,237,3404.1
5370,237,4937.7
5370,237,4937.7
5370,237,4937.7
5370,237,4937.7
5370,237,4937.7
5370,237,1856
5370,237,6546.16
5370,237,5835.42
5370,237,6546.16
5370,237,6546.16
5370,237,6546.16
5370,237,5760.74
5370,237,5835.42
5370,237,5760.74
5370,237,5760.74
5370,237,6546.16
5370,237,5835.42
5370,237,5835.42
5370,237,5835.42
5370,237,6546.16
37524,237,15242
103,237,20601
850,237,9933.55
850,237,17523.29
850,237,16588.42
850,237,6311.89
850,237,16588.42
850,237,12219.96
850,237,15547.57
850,237,29713.54
850,237,25828.83
850,237,25828.83
9,237,4990
3450,237,15200
3450,237,15200
37867,237,8804
3450,237,15200
3450,237,15500
460,237,3970.73
460,237,3620.73
460,237,3970.73
460,237,4870.73
460,237,4870.73
460,237,3970.73
37790,237,22000
103,237,20601
103,237,20601
37790,237,23360.34
103,237,20601
37958,237,13386
37958,237,13386
37958,237,15704.31
37958,237,15704.31
37958,237,15704.31
37958,237,15704.31
37700,237,13711
90,237,4397
90,237,5937
90,237,5146.4
3450,237,28403
3450,237,19200
3450,237,15200
3450,237,15200
3450,237,15200
3450,237,15500
37934,237,950
5370,237,7119
5370,237,7119
5370,237,7119
5430,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
3450,237,15500
3450,237,15500
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
5370,237,2100
37700,237,13711
90,237,3937
37524,237,3456
37653,237,3800
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,6681.54
460,238,6681.54
460,238,4335.6
460,238,13557.4
460,238,13557.4
850,238,15547.57
850,238,16588.42
850,238,7290.07
170,238,13711
103,238,20601
103,238,24376
103,238,20601
37681,238,14679.17
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,8019
37958,238,13386
460,238,29718
460,238,29718
5370,238,2100
37653,238,11938.45
760,238,3892
460,238,25115.29
37958,238,15704.31
37958,238,15704.31
37524,238,4656
9,238,4990
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37958,238,15704.31
37524,238,22526.99
37524,238,24259.83
37524,238,4356
37653,238,11938.45
37681,238,7659
90,238,3937
460,238,29718
37958,238,13386
90,238,3137
460,238,3970.73
1380,238,13500
1380,238,13500
1380,238,13500
37700,238,23500
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,3609.37
460,238,3609.37
37700,239,13711
103,239,20601
103,239,20601
103,239,20601
103,239,20601
37790,239,23360.34
37867,239,5170
37867,239,5170
460,239,15261.29
170,239,13711
90,239,20640
90,239,20640
90,239,20640
90,239,20640
90,239,20640
90,239,14189
850,239,9783.55
850,239,52862.18
850,239,53215.58
850,239,5561.89
850,239,16588.42
850,239,16588.42
850,239,15457.45
850,239,15817.57
850,239,16588.42
850,239,5561.89
850,239,15737.57
850,239,9896.8
850,239,32739.4
850,239,19805.17
850,239,25828.83
37653,239,4200
460,239,10233.5
460,239,3970.73
460,239,4870.73
460,239,3370.73
460,239,3370.73
460,239,3620.73
460,239,3970.73
37958,239,28297.81
37958,239,43874.3
37958,239,9448
37958,239,15704.31
37958,239,13386
37958,239,13386
37958,239,13386
37958,239,13386
37958,239,13386
37958,239,14766
37958,239,14766
37958,239,7583
37958,239,7583
37853,239,12515.14
37853,239,15643.93
37524,239,17042
37790,239,23331.03
37524,239,3456
37681,239,6750
230,239,16617
120,239,3890.79
120,239,3890.79
120,239,4330.08
120,239,4330.08
120,239,4330.08
37681,239,12979.17
460,240,3609.37
460,240,6681.54
460,240,3609.37
460,240,3609.37
460,240,3609.37
3450,240,15500
3450,240,15500
3450,240,15500
3450,240,19322
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
37867,240,14383.03
850,240,10717.55
850,240,7034.65
850,240,15715.57
850,240,6850.01
90,240,11990
850,240,46521.67
760,240,5690.62
120,240,10325.56
120,240,10325.56
5370,240,7227
5370,240,3141.99
5370,240,7227
5370,240,5835.37
5370,240,7227
5370,240,4714
5370,240,3142.5
5370,240,18852.87
5370,240,5835.42
5370,240,7227
460,240,13557.4
5370,240,7119
5370,240,7119
5430,240,7119
5370,240,7119
5370,240,7119
5370,240,7119
37524,240,16744
5370,240,8619
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
37867,240,8804
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
37867,240,14383.03
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
5370,240,2100
37681,240,14979.17
37681,240,12979.17
37958,240,28297.81
1380,240,13500
1380,240,13500
1380,240,13500
460,240,6280.78
37681,240,14979.17
9,240,4990
37681,240,7000
37853,240,2615.4
37853,240,1278
37853,240,1440
37700,240,13711
120,240,5836.19
120,240,5836.19
120,240,5836.19
120,240,8135.29
120,240,8135.29
3750,240,15261
460,241,7050.44
460,241,7050.44
460,241,6681.54
460,241,3609.37
460,241,6681.54
460,241,3609.37
460,241,6681.54
460,241,6681.54
460,241,6681.54
460,241,6681.54
460,241,6681.54
37853,241,1600
37853,241,1680
37853,241,1501
37853,241,2052.5
37853,241,1724
37853,241,1908
37853,241,1240
37853,241,1450
37681,241,3970.73
37681,241,12979.17
37853,241,1453.5
850,241,5561.89
460,241,3609.37
460,241,3609.37
460,241,6681.54
850,241,3750.37
850,241,3750.37
37853,241,250
37853,241,1057.5
37853,241,1388.5
37853,241,1258
37853,241,1485
37853,241,1512
37681,241,10233.5
980,241,27323
90,241,9383
3450,241,30551
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
37867,241,14383.03
460,241,29718
37853,241,15643.93
120,241,9943.14
120,241,9943.14
120,241,9943.14
120,241,9943.14
120,241,9943.14
120,241,9943.14
120,241,9943.15
120,241,9943.14
120,241,9943.14
460,241,2119.35
460,241,2119.35
37867,241,8804
37853,241,12515.14
120,241,4628.7
120,241,4628.7
120,241,4628.7
120,241,4628.7
120,241,4628.7
120,241,228.09
120,241,4628.7
120,241,4628.7
120,241,4628.7
460,241,29718
37524,241,15242
120,241,4330.08
120,241,4330.08
120,241,5346.06
120,241,4330.08
120,241,4330.08
120,241,4330.08
120,241,4330.08
120,241,5346.06
120,241,5836.19
120,241,10325.56
120,241,228.09
120,241,5836.19
120,241,10325.56
120,241,5346.06
120,241,10325.56
120,241,5836.19
120,241,5836.19
120,241,10325.56
120,241,10325.56
120,241,5836.19
120,241,5836.19
120,241,10325.56
120,241,10325.56
120,241,10325.56
120,241,228.09
120,241,10325.56
120,241,3890.79
120,241,3890.79
120,241,3890.79
120,241,3890.79
120,241,3890.79
120,241,5836.19
120,241,4330.08
120,241,4330.08
120,241,3890.79
120,241,3890.79
120,241,3890.79
120,241,3890.79
4150,241,19483
37700,241,13711
37934,241,1100
460,241,4460.73
460,241,3970.73
460,241,3970.73
460,241,3970.73
460,241,3620.73
460,241,3970.73
460,241,4870.73
460,241,3970.73
460,241,3970.73
37524,241,3456
460,242,10233.5
460,242,9050.44
37700,242,13711
37958,242,4990
37524,242,16142
3450,242,19000
3450,242,18000
3450,242,15200
3450,242,15200
460,242,4620.73
460,242,4620.73
460,242,4870.73
37958,242,8696.2
37958,242,7583
37958,242,4990
37958,242,4990
37958,242,7583
37958,242,7583
37958,242,4990
37958,242,3990
37958,242,7583
37958,242,3990
37958,242,4990
37958,242,3990
37958,242,4990
37958,242,3990
37958,242,4990
37958,242,3990
37958,242,10990
37958,242,3990
37958,242,4990
37958,242,3990
37958,242,10990
37958,242,4990
37958,242,10990
37958,242,3990
37958,242,4990
37958,242,6973.81
37958,242,4990
37958,242,6973.81
37958,242,4990
37958,242,4990
37958,242,3990
37958,242,4990
37958,242,10990
37958,242,3990
37958,242,7583
37958,242,3990
37958,242,10990
37958,242,3990
37958,242,10990
37958,242,3990
37958,242,3990
37958,242,3990
37958,242,4990
37958,242,21134.61
37958,242,4990
37958,242,3990
460,243,6681.54
460,243,6681.54
460,243,6681.54
460,243,3609.37
460,243,6681.54
850,243,42816.67
850,243,12586.8
850,243,12586.8
850,243,12586.8
90,243,11990
850,243,12586.8
850,243,5561.89
850,243,15737.57
850,243,5561.89
850,243,5561.89
850,243,15457.45
3450,243,15500
37681,243,4200
37681,243,3500
37681,243,12979.17
37681,243,12979.17
37681,243,12979.17
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,2485.78
120,243,8135.29
120,243,8135.29
120,243,8135.29
120,243,8135.29
120,243,8135.29
120,243,8135.29
120,243,8135.29
120,243,8135.29
120,243,8135.29
37848,243,334.48
37848,243,173.27
37848,243,23
460,243,31518
37524,243,22526.99
37524,243,24259.83
37700,243,10542.04
37930,243,16443.12
460,243,6681.54
460,243,6681.54
37524,243,31175.52
37524,243,31175.52
37524,243,31175.52
37524,243,31175.52
37524,243,31175.52
37524,243,31175.52
37884,243,3650
37884,243,3650
37524,243,22000
37524,243,23722.35
37524,243,27290.11
37524,243,27290.11
37524,243,27290.11
37524,243,27290.11
5370,243,6284.2
5370,243,6284.2
5370,243,6284.2
5370,243,7855.4
5370,243,7855.4
5370,243,6284.2
5370,243,7855.4
5370,243,7855.4
5370,243,6284.2
5370,243,7855.4
37934,243,1050
170,243,23500
3450,243,15200
120,243,2632.01
120,243,2632.01
120,243,2632.01
120,243,2632.01
120,243,2632.01
120,243,2632.01
120,243,2632.1
120,243,2632.01
1380,243,21379.99
1380,243,21379.99
37958,243,15704.31
37958,243,15704.31
1380,243,21379.99
37681,243,12979.17
760,243,4556
90,243,4597
90,243,4597
90,243,4597
90,243,4597
90,243,4597
3450,243,15200
3450,243,15200
850,243,12586.8
850,243,12586.8
850,243,22181.17
850,243,53504.18
850,243,16588.42
850,243,16588.42
460,243,10233.5
3450,243,20563
460,243,3370.73
460,243,4620.73
460,243,3370.73
460,243,3370.73
460,243,3970.73
460,243,3970.73
460,243,4620.73
37681,243,7162
37681,243,5434.87
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
460,244,3609.37
850,244,5561.89
850,244,5561.89
103,244,20601
850,244,16588.42
850,244,16588.42
850,244,16588.42
850,244,6294.45
850,244,13047.57
850,244,29713.54
850,244,29713.54
850,244,15130.85
850,244,9896.8
37853,244,1470
37853,244,2527
37853,244,2583
37853,244,2720
37853,244,1018
37853,244,2149
37853,244,442.8
37853,244,2404.5
103,244,20601
37853,244,3742
37853,244,1264
37853,244,702
37853,244,840
90,244,8140
37853,244,1896
37853,244,1470
37853,244,2683
37853,244,2470
37853,244,1432.5
37853,244,1980
37853,244,1245.6
37853,244,1106
37853,244,784.5
37853,244,1800
90,244,11990
90,244,11990
37848,244,4624
37848,244,4624
37853,244,10429.28
37853,244,15643.93
37524,244,16744
3450,244,19831.6
460,244,29718
5370,244,5970
5370,244,5970
5370,244,5970
5370,244,5970
5370,244,5970
37958,244,14495
37958,244,14495
5370,244,7119
5370,244,7119
5370,244,7119
5370,244,7119
37867,244,5383.3
170,244,2135
37958,244,19885.97
37958,244,28297.81
37958,244,15704.31
37958,244,15704.31
37958,244,15704.31
37958,244,15704.31
37958,244,13386
37958,244,13386
37958,244,13386
37958,244,13386
37958,244,7583
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
5370,244,2100
37958,244,3800
90,244,4597
90,244,4597
90,244,4597
90,244,4597
90,244,4597
37790,244,22862.07
5370,244,5386.57
5370,244,5386.57
5370,244,8902.74
5370,244,5386.57
5370,244,5386.57
5370,244,5386.32
5370,244,5386.57
5370,244,8902.74
5370,244,8902.76
5370,244,5386.57
5370,244,4713
